-0.464644660940673,-0.464644660940673,1
-0.422689096324149,-0.437446672086555,2
-0.383369251864016,-0.406560593804731,3
-0.358552266374393,-0.363154174565086,4
-0.32329155371557,-0.327704461691891,5
-0.275208532401289,-0.313992311558146,6
-0.226758180822107,-0.301640654509245,7
-0.180698101480811,-0.282186372433735,8
-0.15342713807017,-0.240278204319924,9
-0.133345525685891,-0.19448815251773,10
-0.0996538900111689,-0.157543955604523,11
-0.112512347596928,-0.109225635388323,12
-0.050776993992449,-0.147005974983207,12
-0.0201626000447469,-0.107474229724303,14
-0.0124739938875856,-0.179144428321332,14
-0.023368244332283,-0.227943150714938,16
-0.332846195182573,-0.376783060148215,6
-0.131704387413124,-0.0630556710425116,13
0.00928705744311681,-0.265806474208228,17
0.0544272293733508,-0.287309145626192,20
-0.149781082988246,-0.0164377230279928,19
-0.134068924969592,-0.300234084141472,9
-0.179757692727556,0.023579808986577,22
0.104009771179333,-0.293756745804399,21
-0.192981702113991,0.071799364933801,24
-0.231925969029588,0.103157682401527,26
-0.206968304285465,0.146483367283823,27
-0.145381700037172,0.0871042596504216,26
0.0361653502254868,-0.167559342898681,16
-0.265180613034267,0.140495714649118,27
-0.10326372906537,0.114050066768012,29
-0.290738975337556,0.183469777947505,31
-0.296613356674963,0.233123495269602,33
0.15393520506975,-0.291027084496906,25
-0.337842312074883,0.166698502855551,33
-0.158574561058962,0.159054986770879,28
0.11028097089018,-0.343361907372392,25
-0.151878180063274,0.125739170847125,32
0.0319321661718531,-0.221228463365844,20
-0.047918212572517,-0.27150114721849,17
0.19795208095774,-0.314744475522506,35
-0.339620821645188,0.258625611982434,34
-0.362578353148868,0.303043533447283,43
0.0749292243451282,-0.135978303282534,30
0.113816750170117,-0.104549648599095,45
-0.323792121187363,-0.425956464993611,18
0.141748726110289,-0.0630791202677897,46
0.177962953038311,-0.028604060180739,48
0.16560448783548,-0.242407871836339,35
0.179923696325024,0.0213574798852318,49
0.163945323702268,0.0687356563837882,51
0.114377080121768,0.0752922735255899,52
-0.384304837241715,0.236190399699745,43
-0.323053455592606,0.333666767652165,44
0.227803439484886,-0.0325947882808135,49
-0.28290416450265,-0.374376076233528,18
0.177883862733116,0.116753539819916,52
-0.410271529763743,0.31805555877308,44
0.189304785476829,0.165431692246668,58
-0.24048131470426,0.183589675813098,28
0.131332784510672,-0.251882494258903,25
-0.310384167178182,0.382035033396061,55
0.210174285551925,-0.219746602420987,50
-0.258360310051697,0.0607168339801439,27
0.126304852385852,-0.390724711573713,38
-0.306012001052814,0.0455736393127651,65
0.12004669813489,-0.157528559866394,45
-0.341759691931218,0.209924250181616,54
0.269608019161551,-0.0600242818608527,56
0.25754845193953,-0.203756344165425,64
0.313935747211284,-0.0368930794288792,70
0.118464394946559,-0.107553602971763,68
-0.100249934568853,-0.00960651989413123,22
0.351988506282157,-0.0693274366306802,72
0.197797513977456,0.214705149225194,60
0.159480465348458,-0.192784325524346,50
0.226555668377386,0.128201480041914,58
0.150502382011237,-0.434479477714427,66
-0.0509001532910787,-0.221590146131045,41
-0.362071767980761,0.353040967096096,44
-0.150317603014693,0.208368500576479,37
-0.262675829363013,0.396998806413376,63
-0.329492174624472,0.15187564012055,33
0.173429818329052,-0.14476958246117,77
0.19854975881264,-0.448316008439434,79
0.148167357706295,-0.241360879318818,35
-0.38524190429863,0.397348356807197,81
0.194569975054779,0.264600870409506,76
0.23417277410579,0.29512329343464,89
-0.401132837195551,-0.336945493015945,5
0.226745145055447,0.344568518954305,90
-0.42856434855899,0.422311646320161,88
-0.222953786030434,0.0317784430840267,26
0.182129715176749,0.321997222652608,92
0.252938213460235,0.0106283899596643,56
-0.201718106027852,-0.34491876276617,8
0.169668208523554,-0.365832557298222,66
0.27020614669915,0.369289791901425,92
-0.221097814009378,0.424770530149092,83
0.148007989465418,0.219288079386694,76
-0.349092763039426,0.0201955395680471,67
0.0185984776159958,-0.120746898113966,30
0.317536695534045,0.353170885394234,99
-0.377626718170488,-0.0208631185271529,102
0.364530220807474,0.336094334736223,104
0.245150372150662,-0.103634183290353,70
0.413287065836862,0.347174500022907,106
-0.0406826965997792,-0.222027444015594,41
0.392480731588101,0.392639832476644,108
0.0689356935006422,-0.371478949136812,38
0.245202220439504,0.412588795026234,99
0.139432579420256,0.161859149307704,60
0.427862238725541,0.427968984075336,110
0.381360393530485,0.30869479634108,108
-0.10038210299141,0.21090736595785,82
0.226508623981292,-0.489768413176447,86
0.463243745862981,0.463298135674027,114
-0.195896961004095,-0.266665969287065,10
-0.122324745304065,0.0427378665309058,29
-0.0750259825686848,-0.0761382898168017,13
0.199388607300745,0.432616596981817,112
-0.100191201116007,0.260907001521262,116
0.498625253000421,0.498627287272718,118
